,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem,ei_nox_p3t3_xue,ei_nox_kaiser,ei_nox_kypriandis
71,71,-0.6866455078125,45.1552734375,11430.0,252.07777756,34610D,216.08072,37.089718,10.451618,228.1291112003097,63840.79851191097,0.342471491089928,0.5237262838703004,31.423577032218024,33909.980841797966,-24.93360084940428,2024-06-07 10:34:00,4.656667931965157e-05,0.2114799020422646,0.9908576631549492,0.2618631419351502,0.5922136956378146,0.0117689704671764,0.0006028977971037,0.000123758043772,3.146887418264814e-05,1522315622819142.2,99.26707984477672,38.8709647888537,0.0377082924386616,0.0007695569885441,0.0006284715406443,0.3698231500652178,0.0189452053698455,0.0038889204218288,0.0009888645919956,4.783660224100627e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.731686475693646,1.3093463657100135,0.7741585652032132,16.954990420898984,11.76897046717644,31.46887418264814,1522315622819142.2,12.9331576508299,776.115301667427,1320.77766588926,0.00465666793197,0.0239985767420069,0.210044386497607,16.955852951608,8.75236847399982,8.751960924242042,14.965262377256572,0.5970884790818299,1.0607311238847346,437200404073570.9,6.080498051543378,6.204829681861822,495157767180184.9,-36.923100896939594,0.9527747192292578,0.9634184726036138
72,72,-0.6008985565929379,45.27726512844279,11422.38,252.592222004,34610D,216.06844,37.579132,10.068689,229.0364898605975,63809.37493487875,0.343271628841901,0.517876067452322,31.07256404713932,33476.3832512714,-24.932505653604967,2024-06-07 10:35:00,4.6781963291006096e-05,0.2117341687225124,0.9982481150855602,0.258938033726161,0.5853318921493215,0.0117159604684978,0.0006020463946496,0.0001233624604723,3.076333286589268e-05,1532915364990750.0,98.1582298249131,38.43676172631134,0.0372870768565671,0.0007609607521748,0.0006214512809427,0.3640449320311509,0.0187071251570993,0.0038331879540389,0.0009558956307789,4.763161085751902e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.685232754897147,1.3023786009946583,0.7772598197945897,16.7381916256357,11.715960468497824,30.76333286589268,1532915364990750.0,12.8484172832028,774.961719513202,1317.49319361907,0.0046781963291,0.0238927456502413,0.20804298806085,16.7382034236532,8.70737047580583,8.70696314697551,14.962575444889964,0.593248126749331,1.0563919521779404,430854799290455.4,5.966605661107205,6.258102007669572,498047710233426.56,-36.7241888425116,0.9449392840819109,0.9560303533512596
73,73,-0.5149506359565521,45.39895267809852,11414.76,253.621110892,34610D,216.06177,37.960487,9.913723,229.4571445170996,63778.30237083162,0.3432854709772097,0.5240018524325147,31.440111145950883,33811.63084550735,-24.93221336662316,2024-06-07 10:36:00,4.740693406627389e-05,0.2119887411128729,1.0136901951676311,0.2620009262162573,0.5917399014354222,0.0117807127804926,0.0006012476086211,0.0001234041937139,3.1260535711424855e-05,1525445608302556.8,99.31931111005883,38.89141748754125,0.037728133375141,0.0007699619056151,0.000628802222919,0.3703869191972138,0.0189032916412867,0.0038798415662439,0.0009828347172491,4.796017947213504e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.751887985074285,1.312368297584479,0.7786993725682714,16.905815422753676,11.780712780492678,31.260535711424858,1525445608302556.8,12.9585135019285,776.081004424375,1319.77251396188,0.00474069340663,0.0239573443537295,0.210182524051503,16.9060683414281,8.77319793663954,8.772782045939511,14.964285917625547,0.5969743012602758,1.0613831712125215,436546342856514.5,6.0706352590410395,6.288439975331614,499830613783411.6,-36.928313646574004,0.9534630673736079,0.9641921993184367
74,74,-0.4282706124441802,45.52120971679688,11407.14,254.135555336,34610D,216.06334,38.348026,9.805684,230.15891103213016,63746.86225968567,0.3434109321550592,0.5307432076324071,31.844592457944422,34154.68035988371,0.0,2024-06-07 10:37:00,4.802802938399758e-05,0.2122436195809077,1.0279914282939318,0.2653716038162035,0.5990939870317544,0.0118528145059806,0.0006005256386391,0.0001234891574631,3.1793488071763125e-05,1517438766640449.8,100.59706757464645,39.391760870477256,0.0382135109495333,0.0007798675703986,0.0006368918491588,0.3774480474225672,0.0191234942230118,0.0039324618923875,0.0010124506704618,4.832221910355096e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.824521979617513,1.3232544725416902,0.781078097761935,17.077340179941853,11.852814505980696,31.79348807176313,1517438766640449.8,13.0794174192336,777.376634804128,1322.31268229425,0.0048028029384,0.0240276931494375,0.212532319011529,17.0775768408428,8.8453068586197,8.8448820563644,14.965482483110423,0.6011371165710734,1.0668708287186397,442844274971153.56,6.186312567687439,6.332176196995965,502260916799360.1,-37.14078105913321,0.9632879000936867,0.9736669762585105
75,75,-0.3409194946289062,45.64367779230667,11407.14,255.164444224,34610D,216.0438,38.707615,9.8340845,230.79043471950504,63715.01766722772,0.3441221136886205,0.5226215976633681,31.35729585980209,33609.46411929435,-24.93249684978021,2024-06-07 10:38:00,4.838348616467832e-05,0.2122436195809077,1.038269169986196,0.261310798831684,0.590125783924026,0.0117749691382546,0.0006003463911803,0.0001231677366016,3.0952988534317294e-05,1530066061712623.8,99.05769762111478,38.78897497857518,0.0376287550317625,0.0007679337761584,0.000627145917196,0.3692311910082901,0.0188252394066069,0.0038622071570012,0.0009706020192156,4.7978734182164936e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.751159927849487,1.3122505775521291,0.7832567150902681,16.804732059647176,11.77496913825466,30.95298853431729,1530066061712623.8,12.9509219292067,775.874275817339,1318.45874433332,0.00483834861647,0.0239081330094285,0.209745660063253,16.8047504985748,8.77298365290744,8.772559205910472,14.96342166222929,0.5962860878674826,1.0608209509078366,434377272823717.3,6.035868640015459,6.3630260802989405,503750407626935.2,-36.89329112604627,0.9523217564933856,0.9631596195153063
76,76,-0.2524175876524168,45.7672119140625,11399.52,255.678888668,34610D,216.08624,39.033356,9.848274,231.1664361128363,63683.66037136792,0.344384076307291,0.521475127366717,31.28850764200302,33506.67565558361,0.0,2024-06-07 10:39:00,4.901274552132734e-05,0.2124988044946204,1.047167535983918,0.2607375636833585,0.5887845704406441,0.0117662731453877,0.0005999998342038,0.0001230537902167,3.0762540902326714e-05,1532927263102751.8,98.84039564108753,38.703883953157735,0.0375462091704036,0.0007662491667429,0.00062577015284,0.3681491272273582,0.0187730993976868,0.0038501694555737,0.0009625139961098,4.796300638622522e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.745489798190423,1.3113948292626254,0.7844556858898669,16.753337827791807,11.766273145387707,30.762540902326712,1532927263102751.8,12.9385930165839,775.704063601757,1317.7099893921,0.00490127455213,0.023881691576775,0.209380758149916,16.75339590592,8.76741739490262,8.766987700765455,14.963229882086578,0.5957194399900547,1.0601472183896474,432959352991295.75,6.012378010974466,6.390420069629817,505392063564428.9,-36.86643200721531,0.9511457419053476,0.9620348761439667
77,77,-0.163455125762141,45.89076232910156,11399.52,257.222222,34610D,216.10863,39.30409,9.835226,231.0868583888172,63652.37186372592,0.3448367303239262,0.5007394235216323,30.04436541129793,32227.71491879889,-24.94199969821897,2024-06-07 10:40:00,4.8616387412957885e-05,0.2124988044946204,1.035643436788057,0.2503697117608161,0.5655400062468272,0.0115547434634697,0.0006002050714581,0.0001223395993973,2.876113657879468e-05,1562995480663897.5,94.91015033429017,37.16488001377555,0.0360532384935575,0.0007357803774195,0.0006008873082259,0.3471549348502912,0.0180327804886026,0.0036756156285671,0.0008641100970175,4.695920735727339e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.53502786491856,1.2798392375165226,0.78414503831948,16.113857459399448,11.55474346346974,28.76113657879468,1562995480663897.5,12.5790510544493,771.641843825638,1308.51533674195,0.0048616387413,0.0236157011253334,0.202092222250425,16.1144092972422,8.55753641096148,8.557120394681233,14.961285978780031,0.5821002089629604,1.0421778128940866,413118363842389.6,5.64728064608616,6.385994876559913,505178418549169.1,-36.207406038269944,0.9212075969960936,0.9332043389167285
78,78,-0.0742247046493389,46.013946533203125,11391.9,257.222222,34610D,216.1861,39.542755,9.807335,230.1498854976689,63622.32749831462,0.344254990437051,0.5065016491515673,30.390098949094035,32676.06891893167,0.0,2024-06-07 10:41:00,4.843356521933847e-05,0.2127542962224569,1.02251278949106,0.2532508245757836,0.5715454367188536,0.0116096370718346,0.0006001792635372,0.0001225322092528,2.935911447827713e-05,1554011723925197.0,96.00232258018804,37.59255240002933,0.0364681187389128,0.0007442473212023,0.0006078019789818,0.3528180193761255,0.0182395072060909,0.0037237659636462,0.0008922263940526,4.7226570058138936e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.592213948912757,1.2884159407822404,0.7808257312173803,16.338034459465835,11.609637071834657,29.359114478277128,1554011723925197.0,12.6781402514096,772.711846127997,1311.3197249091,0.00484335652193,0.0237025124141641,0.204186661888513,16.3377381205122,8.61455774479397,8.61414053125674,14.961831068844173,0.5856882044732272,1.0470450434935141,419229942222216.8,5.755294219011399,6.349176438368158,503720349090463.9,-36.38611973627061,0.9291544236707875,0.9408423085897187
79,79,0.016204833984375,46.138202214645126,11391.9,257.222222,34610D,216.21733,39.77215,9.684166,229.4442444468516,63591.93739936552,0.3438325813747224,0.5085059602589886,30.51035761553932,32865.88760017317,0.0,2024-06-07 10:42:00,4.650060865433411e-05,0.2127542962224569,0.977681717474268,0.2542529801294943,0.5736838036833904,0.011626658564196,0.0006004655050581,0.0001226607126058,2.961908245302789e-05,1550106079507510.5,96.3822197074887,37.74131237042214,0.0366124291386471,0.0007471924314009,0.0006102071523107,0.3547335106673941,0.0183204172951194,0.0037424222069799,0.000903688797886,4.729429082779577e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.608409802803964,1.2908611741252185,0.7783754624288,16.432943800086584,11.62665856419604,29.61908245302789,1550106079507510.5,12.7081948714462,773.068469776852,1312.61824983511,0.00465006086543,0.0237427726292301,0.204916353382555,16.4332964518419,8.63068339079655,8.630282077427092,14.961996327698666,0.5868894561512641,1.0486353644772326,421643355296523.75,5.796579913979541,6.3145489116856055,502048356282133.5,-36.44430558972297,0.9317278523810757,0.9433153653559974
80,80,0.1061553955078125,46.26123977919756,11391.9,256.193333112,34610D,216.2464,39.988903,9.577717,229.01133057280407,63561.42704174999,0.3404761704616005,0.5660143933495002,33.960863600970015,36294.15459524583,-74.8895767954957,2024-06-07 10:43:00,4.488568683385831e-05,0.2127542962224569,0.9401277321560814,0.2830071966747501,0.6385874231045707,0.0121940345593843,0.0006007318943445,0.0001247440948434,3.518681228524707e-05,1466458957360095.5,107.28236811546428,42.00958827439991,0.040753036321164,0.0008316946187992,0.0006792172720194,0.4141199444167662,0.0204013739245873,0.0042364171900064,0.0011949745325722,4.98022126273269e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.133546295145171,1.3696219787730892,0.7768546316705874,18.147077297622918,12.194034559384344,35.18681228524708,1466458957360095.5,13.6241429125354,783.663398505562,1337.80687622699,0.00448856868339,0.024500241593218,0.224261884670745,18.1471074281738,9.15345605134049,9.15304521061959,14.968054761757793,0.6201663497900406,1.0908834920303208,480024338188580.25,6.838395207248346,6.293143301293522,501014731979781.4,-38.02410675921674,1.0110810999179232,1.0202621165847245
81,81,0.1916427612304687,46.3845566571769,11369.04,252.07777756,34610D,216.41563,40.168594,9.358981,232.8507930501264,63527.46617814901,0.3455046606558843,0.5123699880134498,30.742199280806982,32789.8424502072,0.0,2024-06-07 10:44:00,4.258546787046977e-05,0.2135226159818179,0.8754911813004519,0.2561849940067249,0.5800055242900972,0.0116883454799602,0.0006000743311455,0.0001227865189875,2.959344935300904e-05,1550491179918792.5,97.11460752806926,38.02810051035824,0.0368906391369683,0.0007528701864687,0.0006148439856161,0.3593254460078569,0.0184476046713734,0.0037747276357132,0.0009097677174166,4.766550883619708e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.669017406945889,1.2999834368796312,0.7895699272117519,16.3949212251036,11.68834547996023,29.59344935300904,1550491179918792.5,12.8044437885139,774.700455161202,1313.68158513754,0.00425854678705,0.0237424169290323,0.206352622355395,16.3952444725982,8.69130649049743,8.690936382905331,14.962179990518223,0.592378360205243,1.0548569945764952,422658336302427.4,5.847344836312576,6.505752313037741,512241499575395.7,-36.66379722351448,0.9424184753313708,0.9535891108502687
82,82,0.2511749267578125,46.511737370895126,11369.04,248.991110896,34610D,216.42114,40.376125,9.237433,231.92283279823016,63496.723978868205,0.3451716430567478,0.5032071343547985,30.19242806128791,32301.140049754864,0.0,2024-06-07 10:45:00,3.907759172708765e-05,0.2135226159818179,0.8027934484255467,0.2516035671773992,0.5691217650252477,0.0115902239975089,0.0006001247915486,0.0001224414519522,2.8779780577391305e-05,1562715381435859.8,95.3778802456085,37.34803351181315,0.0362309136735454,0.0007394064015009,0.0006038485612257,0.3499370042590006,0.0181192245966266,0.0036968047297873,0.0008689314547025,4.718217173427029e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.57061432643926,1.2852572299983902,0.7864133123943563,16.15057002487743,11.590223997508913,28.779780577391303,1562715381435859.8,12.6379415211718,772.668324692114,1309.66404312604,0.00390775917271,0.0236355257122029,0.203103473285635,16.1509150925584,8.59314388682178,8.592808100575036,14.961267622851965,0.5855416067979108,1.0462028584576215,414579289390677.7,5.690467625770477,6.460152144098415,510040165986643.44,-36.34692089573,0.9278285915072163,0.9395526278117852
83,83,0.3093338012695312,46.64110603979079,11369.04,247.962222008,34610D,216.4039,40.624016,9.053422,230.6886766411898,63466.53155080692,0.3446409053461256,0.4915393653944249,29.49236192366549,31672.20555663355,-49.95260936350573,2024-06-07 10:46:00,3.505193510681645e-05,0.2135226159818179,0.7217238718135187,0.2457696826972124,0.5550335833954815,0.0114636644818353,0.0005999670165417,0.0001219407081115,2.7734924424874288e-05,1578412840337387.2,93.16637131685928,36.48205169957421,0.0353908343083985,0.0007222619246611,0.0005898472384733,0.3380905418697574,0.0176944443941122,0.0035963194968542,0.0008179684290639,4.655112275219106e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.444114112811292,1.266321134381777,0.7822596509698665,15.836102778316777,11.463664481835352,27.734924424874286,1578412840337387.2,12.4244565540827,769.90313189045,1304.4277937392,0.00350519351068,0.0234943692579779,0.198932275132659,15.8361400893863,8.46723199709259,8.466935214628892,14.95957964408483,0.5762989657132205,1.0348217650405824,404390913643020.75,5.4890198778866255,6.40059330472545,507164712584738.56,-35.92210475297084,0.908666904483281,0.9212469159960267
84,84,0.3669701552972561,46.76866149902344,11353.8,247.962222008,34610D,216.48541,40.85163,8.837097,229.6839914560828,63437.03918888325,0.3440171202760698,0.5055093009918302,30.33055805950981,32655.620339361856,-24.981824679873213,2024-06-07 10:47:00,3.202022905791486e-05,0.2140363700001469,0.6538568241197362,0.2527546504959151,0.5696211577595048,0.0116048515649133,0.0005992424115286,0.0001222778311227,2.9081729336253797e-05,1558179036197146.0,95.81423290999147,37.51890031961364,0.0363966696714117,0.0007427891769675,0.0006066111611901,0.3519816241615968,0.0181753567545893,0.0037087548562589,0.0008820650801041,4.726043972448858e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.592455461490202,1.2885931868314835,0.7787062059823313,16.327810169680927,11.60485156491332,29.081729336253797,1558179036197146.0,12.6746998060835,772.579852023114,1310.58969325987,0.00320202290579,0.0236766837494397,0.203968618221695,16.3273930779215,8.61474606749021,8.614470230180226,14.961674829706872,0.5852435953159525,1.0469995781387875,418198475293909.1,5.7381300373096975,6.370674196891625,506363890159841.1,-36.38178340884759,0.9284388319170996,0.9401735757548203
85,85,0.4245934119591346,46.89574678065413,11346.18,247.962222008,34610D,216.49956,41.154186,8.545855,229.41487534249748,63406.70863082374,0.3437730936408663,0.5110754981315037,30.664529887890215,33030.47558553389,49.95121835919471,2024-06-07 10:48:00,3.0379602549262765e-05,0.2142937103749375,0.6199489043839913,0.2555377490657518,0.5751765159699884,0.0116614824948333,0.0005986373764673,0.0001223358995829,2.9587740408839687e-05,1550576948582980.0,96.8692499158452,37.9320234713202,0.0367974358654682,0.0007509680788871,0.0006132905977578,0.3575938784999259,0.0183569337226908,0.0037513728491223,0.000907294150082,4.754771318329641e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.652463695024192,1.297606695845502,0.7777683825194094,16.515237792766943,11.66148249483335,29.58774040883969,1550576948582980.0,12.7753388081384,773.543808366768,1312.90693897434,0.00303796025493,0.0237424175512508,0.205960291664158,16.5158030685012,8.6747818001081,8.6745182716907,14.961870891418872,0.5884905874295894,1.0517397859173134,423676839801556.2,5.83538972907086,6.36767077188962,506541515334320.2,-36.54997363748662,0.9359982967980268,0.9474877283073655
86,86,0.4827117919921875,47.023223876953125,11361.42,247.447777564,34610D,216.37769,41.50106,8.2865925,228.56420575839115,63376.044100935855,0.3435898328825858,0.4971119936175924,29.82671961705555,32230.406637448214,-49.94250609421879,2024-06-07 10:49:00,2.8080797260019537e-05,0.2137793386594777,0.5808787517338121,0.2485559968087962,0.559145935550267,0.0115123734433041,0.0005989924945621,0.0001218802194231,2.838450496415077e-05,1568653828253320.8,94.22260727027847,36.89565216629772,0.0357920635404666,0.000730450276336,0.0005965343923411,0.3433763348202696,0.0178659811880248,0.0036352871315981,0.0008466166710346,4.678779791153261e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.500485336795776,1.274834100114012,0.7751025456821549,16.115203318724106,11.512373443304163,28.38450496415077,1568653828253320.8,12.5189101013851,770.451712573155,1306.70820623713,0.002808079726,0.02357416477938,0.200927369990332,16.1159056259703,8.52320206763298,8.522962736044335,14.960448275929489,0.5781293149033728,1.0384601847297492,410957960666733.75,5.590758736677159,6.309371027786055,503081546037294.3,-36.06359508225451,0.9139107133641516,0.9262994826772215
87,87,0.5407949594350961,47.1499219991393,11346.18,245.904444232,34610D,216.42406,41.822422,7.817515,228.36075551740683,63346.2173813188,0.3434075679715335,0.5030979893410058,30.185879360460348,32630.252200184448,-49.9517465886799,2024-06-07 10:50:00,2.862673403366849e-05,0.2142937103749375,0.5899940909452351,0.2515489946705029,0.5648452166196003,0.0115745693348291,0.0005979486932174,0.0001218567610496,2.887853942865491e-05,1561231671927007.2,95.35719289969424,37.339932768889454,0.0362230552325524,0.0007392460251541,0.0006037175872092,0.3493885535904371,0.0180496071172068,0.0036783534883007,0.0008717241072996,4.712715090251845e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.569379290823036,1.2851615802816634,0.7743296685151273,16.315126100092225,11.574569334829173,28.87853942865491,1561231671927007.2,12.631969873214,771.483199129153,1308.94162114043,0.00286267340337,0.0236385265945391,0.203098222893924,16.3148460453422,8.59183088597591,8.591584936958991,14.96123868564761,0.5815708881157488,1.0435278618822565,416783647577896.5,5.693763503017744,6.318953796535997,504188997756834.7,-36.25347811516008,0.9220066972416632,0.9340737728609968
88,88,0.5988235473632812,47.27613830566406,11330.94,245.389999788,34610D,216.4578,42.13002,7.332829,228.56536102209927,63316.031501958336,0.343366484397227,0.5110397026347093,30.66238215808256,33111.70833337878,-24.9761321267877,2024-06-07 10:51:00,2.9247491371555315e-05,0.2148093197135621,0.6015689451535541,0.2555198513173546,0.5728361162328096,0.0116585161959444,0.0005967917529799,0.0001218826745464,2.952265997871786e-05,1551554688317459.2,96.8624652373828,37.92936672954813,0.036794858589699,0.0007509154814224,0.0006132476431616,0.3574778789962447,0.0182990567986623,0.0037372131453914,0.0009052350825905,4.757436279235461e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.659792330768758,1.29871557241384,0.7749630632660989,16.55585416668939,11.658516195944486,29.522659978717854,1551554688317459.2,12.7812549480131,772.931901781248,1311.89073430996,0.00292474913716,0.0237209398679845,0.205949813065207,16.5564301620978,8.68219447506682,8.681940550085494,14.961741443649663,0.5864294402930559,1.0504984361373917,424218894835458.0,5.828850900651717,6.348464186709396,506260872758243.06,-36.50454297242699,0.9332377717356662,0.9449077136493413
89,89,0.6570510864257812,47.401885986328125,11323.32,244.3611109,34610D,216.42853,42.41822,6.758567,228.8874922888836,63285.369119800256,0.3435813705462899,0.5099601190425118,30.597607142550707,33015.90594946176,0.0,2024-06-07 10:52:00,3.031472792667613e-05,0.2150675894218531,0.6266712797176142,0.2549800595212559,0.5708489066010093,0.0116499456150495,0.0005957948677991,0.0001216144017176,2.932564154965355e-05,1554514606470432.2,96.65784096331768,37.84924003533523,0.0367171285710608,0.0007493291545114,0.000611952142851,0.3564604591613671,0.0182298973024666,0.0037211096866326,0.0008972944593395,4.7564427226139096e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.655959600011602,1.2981315369415218,0.7761077057024851,16.50795297473088,11.649945615049544,29.325641549653547,1554514606470432.2,12.7698087350173,772.531311190723,1310.79356102448,0.00303147279267,0.0236864836414567,0.205561134627896,16.5080341461551,8.67841498719199,8.678151911377892,14.96164881664841,0.585080090297286,1.049274808095027,422975496285392.8,5.8025570724571605,6.375048933470104,507868843579787.6,-36.4603845953514,0.9309892213100605,0.9427747439437744
90,90,0.7153789813701923,47.52732099112818,11323.32,243.846666456,34610D,216.35945,42.683113,6.2107215,228.76901894594505,63254.7715126577,0.3436417140836156,0.478559393925258,28.71356363551548,31004.44564943473,0.0,2024-06-07 10:53:00,3.098299773652817e-05,0.2150675894218531,0.646321078120423,0.239279696962629,0.5350033926940132,0.0113233913537338,0.0005951675698147,0.0001202868834134,2.6274160634713152e-05,1598873015310708.2,90.7061475245934,35.51867821713265,0.0344562763626185,0.0007031893135228,0.0005742712727103,0.3251349182052817,0.0170893818896698,0.0034538650814103,0.0007544247833545,4.5909342070232536e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.326957275936198,1.2487855972919972,0.7758298630068552,15.502222824717366,11.323391353733816,26.27416063471315,1598873015310708.2,12.2083376463504,765.66783412369,1296.0008012075,0.00309829977365,0.023262691374471,0.194251608540196,15.5025194066815,8.35034972580049,8.350091014949474,14.958451421748617,0.5623672264863299,1.0200482295750801,393019186684126.2,5.239630073656312,6.371094131353358,507677867825027.0,-35.38989593922597,0.8829438850154793,0.8969290327625761
91,91,0.7768020629882812,47.65177917480469,11323.32,246.418888676,34610D,216.27429,42.839012,5.7048388,226.7653833073424,63226.057949022186,0.3426039765720822,0.5055963985619716,30.33578391371829,32945.72514721775,-49.91104474608024,2024-06-07 10:54:00,3.129404697064183e-05,0.2150675894218531,0.660153464639893,0.2527981992809858,0.5632268149855113,0.0115936751770562,0.0005943947485607,0.0001210793310453,2.903403968721275e-05,1558895504491893.2,95.83074138343608,37.52536470126953,0.0364029406964619,0.0007429171570706,0.0006067156782743,0.3517032249370179,0.0180314306517881,0.0036730364230098,0.0008807703540936,4.729031716833294e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.608502148473908,1.291005927400505,0.7691862977753195,16.472862573608875,11.593675177056245,29.03403968721275,1558895504491893.2,12.6862275577479,770.751033230265,1308.30196997323,0.00312940469706,0.0236319677425557,0.20396970924647,16.4732380378903,8.6310929106072,8.630822817232561,14.961215727855542,0.5791280035914903,1.043134189683902,420364437137974.56,5.725715215672008,6.277196579129135,503143191184091.06,-36.23939800719542,0.9201121652831581,0.9324224306007329
92,92,0.8498206505408653,47.77469958289195,11308.08,245.389999788,34610D,216.25482,42.994663,5.195211,227.455558956524,63195.72216510847,0.3429992739758083,0.5052798321679141,30.316789930074844,32863.06513945597,-24.95230369471029,2024-06-07 10:55:00,3.193844428841379e-05,0.2155850607808928,0.6770991171525637,0.252639916083957,0.5617422019307559,0.0115958067169747,0.0005927634664452,0.0001206982843159,2.8825929432245643e-05,1562022061354733.2,95.77073938910642,37.50186914350258,0.0363801479160898,0.0007424519982875,0.0006063357986014,0.3515476363082744,0.0179706854904447,0.0036591845305268,0.0008739096471365,4.735549470023393e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.618257498935998,1.2924633711034066,0.771562110662437,16.431532569727985,11.595806716974751,28.82592943224564,1562022061354733.2,12.6946393949286,770.456402592686,1307.17943452512,0.00319384442884,0.0235936498956011,0.203870913254888,16.4317096611652,8.64092305162577,8.6406470828003,14.961140381513182,0.5781449632368288,1.0426608800267505,419621281739521.44,5.708725933422919,6.3311352745520795,506398071355006.6,-36.22163137806716,0.9189676543960081,0.9313770514345061
93,93,0.92340087890625,47.89796447753906,11300.46,245.904444232,34610D,216.21852,43.02795,4.8615127,227.6839347518468,63165.4053751784,0.3423815488749774,0.5300441905407909,31.80265143244745,34377.12087206258,0.0,2024-06-07 10:56:00,3.124491807389732e-05,0.215844263178787,0.6663645965614493,0.2650220952703954,0.588343272112434,0.0118484489834788,0.0005917094821704,0.0001213396036089,3.111483005745798e-05,1527634625909770.2,100.4645758751015,39.33987982193751,0.0381631817189369,0.0007788404432436,0.0006360530286489,0.376812093036715,0.0188179304107418,0.0038589211185276,0.0009895340946971,4.858283152394569e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.871461618270681,1.3304420546491431,0.772401561166267,17.18856043603129,11.848448983478876,31.114830057457983,1527634625909770.2,13.1236079334161,775.103686407653,1317.65735584268,0.00312449180739,0.0238974434470522,0.212515455530556,17.1891341505396,8.89281131688462,8.892533470404867,14.964463227016777,0.5937207440590266,1.063524952608268,443287952174287.9,6.142053367177569,6.353322952468655,507795341008133.56,-37.00601264621606,0.9534680228848483,0.9644840276882246
94,94,0.9973526000976562,48.02137756347656,11300.46,246.93333312,34610D,216.1644,43.030228,4.5638566,229.0101161245304,63133.60272374595,0.3436333605901557,0.5152061685762735,30.91237011457641,33342.73069784863,0.0,2024-06-07 10:57:00,3.018758653828144e-05,0.215844263178787,0.6484144780238807,0.2576030842881368,0.5721438183210853,0.0117067851100606,0.000591220877282,0.0001207225972876,2.9574529062109076e-05,1550775430040775.0,97.65217719194688,38.23860183173103,0.0370948441374916,0.000757037635459,0.0006182474022915,0.3618844741740071,0.0182760385780079,0.0037318216085494,0.0009142187883322,4.793814405801183e+16,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.732291742535235,1.30958015456763,0.7769977910593847,16.671365348924315,11.706785110060656,29.57452906210907,1550775430040775.0,12.8838418608691,772.319295173146,1310.60048802547,0.00301875865383,0.0236823773695749,0.207386287136154,16.6715248589103,8.75698769172502,8.756723347381179,14.958157828558077,0.5843659351993197,1.052020542660953,428329329133019.6,5.871045224114015,6.418894435614298,510961863801765.8,-36.49395694670634,0.9336710878566149,0.9458009506723432
